                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    209,                 1.1191,                 1.2092,                 1.2095,                 1.2911,                 1.5405,                 1.2023,                0.66941,                0.56318,                0.61649,                0.41719,                 1.1391,                 1.0844,                 1.2002,                 1.2636,                 1.3503,                 1.1971,              0.0059014,              0.0059014,              0.0059014
                    210,                 1.1173,                 1.2143,                 1.2113,                 1.2935,                  1.535,                 1.2066,                0.67241,                0.56178,                0.61677,                0.41703,                 1.1392,                 1.0837,                 1.2003,                 1.2635,                 1.3498,                 1.1968,              0.0058816,              0.0058816,              0.0058816
                    211,                 1.1158,                 1.2261,                 1.2157,                 1.2833,                 1.5499,                 1.2097,                0.66803,                0.56551,                0.61685,                 0.4171,                 1.1391,                 1.0832,                 1.2002,                 1.2634,                   1.35,                  1.197,              0.0058618,              0.0058618,              0.0058618
                    212,                  1.132,                 1.2238,                 1.2153,                 1.2997,                 1.5357,                 1.2088,                0.66903,                0.56447,                0.61692,                0.41725,                 1.1391,                 1.0825,                 1.2003,                 1.2626,                  1.351,                 1.1964,               0.005842,               0.005842,               0.005842
                    213,                 1.1136,                 1.2076,                 1.2112,                 1.2863,                 1.5248,                 1.2069,                0.67152,                0.56337,                0.61658,                0.41725,                  1.139,                 1.0821,                 1.2003,                 1.2631,                 1.3497,                 1.1965,              0.0058222,              0.0058222,              0.0058222
                    214,                  1.121,                 1.2087,                 1.2032,                 1.3011,                 1.5347,                 1.1939,                0.67285,                0.56251,                0.61673,                0.41743,                 1.1388,                 1.0816,                 1.2001,                 1.2627,                 1.3495,                 1.1958,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.1029,                 1.2067,                 1.2056,                 1.2732,                   1.53,                 1.1987,                0.67218,                 0.5628,                0.61705,                 0.4179,                 1.1385,                 1.0813,                 1.1999,                 1.2619,                 1.3493,                  1.195,              0.0057826,              0.0057826,              0.0057826
                    216,                 1.0984,                 1.2029,                 1.2039,                 1.2749,                 1.5268,                 1.1991,                0.67488,                0.56237,                0.61742,                0.41808,                 1.1383,                 1.0811,                 1.1997,                 1.2612,                 1.3499,                 1.1941,              0.0057628,              0.0057628,              0.0057628
                    217,                 1.1206,                 1.2291,                 1.2143,                 1.2919,                 1.5492,                 1.2067,                0.67334,                0.56259,                0.61764,                0.41822,                 1.1384,                 1.0808,                 1.1997,                 1.2608,                 1.3494,                 1.1936,               0.005743,               0.005743,               0.005743
                    218,                 1.1124,                 1.2027,                 1.2118,                 1.2845,                 1.5173,                 1.2055,                0.67813,                0.55884,                0.61797,                0.41824,                 1.1385,                 1.0804,                 1.1997,                 1.2609,                 1.3492,                  1.193,              0.0057232,              0.0057232,              0.0057232
                    219,                 1.1078,                 1.2028,                 1.2064,                 1.2747,                 1.5244,                 1.1965,                0.67611,                0.56054,                0.61836,                0.41869,                 1.1385,                 1.0798,                 1.1996,                 1.2612,                 1.3477,                 1.1932,              0.0057034,              0.0057034,              0.0057034
                    220,                 1.0999,                 1.1966,                 1.2074,                 1.2747,                 1.5215,                 1.2057,                0.67847,                0.56004,                0.61861,                0.41905,                 1.1385,                 1.0795,                 1.1997,                 1.2607,                 1.3478,                 1.1929,              0.0056836,              0.0056836,              0.0056836
                    221,                 1.1113,                 1.1904,                 1.2009,                 1.2792,                 1.5014,                 1.1999,                 0.6792,                0.56154,                0.61907,                0.41932,                 1.1386,                  1.079,                 1.1998,                 1.2601,                  1.348,                  1.193,              0.0056638,              0.0056638,              0.0056638
                    222,                 1.1076,                 1.1931,                 1.2039,                 1.2834,                 1.5276,                 1.1988,                 0.6791,                0.56176,                0.61937,                0.41982,                 1.1385,                 1.0784,                 1.1996,                 1.2601,                 1.3472,                 1.1928,               0.005644,               0.005644,               0.005644
                    223,                  1.114,                  1.206,                 1.2107,                 1.2851,                 1.5353,                 1.2049,                0.67561,                0.56356,                0.61963,                0.41972,                 1.1383,                 1.0779,                 1.1996,                   1.26,                 1.3468,                 1.1932,              0.0056242,              0.0056242,              0.0056242
                    224,                 1.1171,                 1.1933,                 1.2068,                 1.2905,                 1.5136,                    1.2,                0.67543,                0.56279,                0.61966,                0.41969,                 1.1383,                 1.0775,                 1.1995,                 1.2599,                 1.3468,                 1.1923,              0.0056044,              0.0056044,              0.0056044
                    225,                 1.1127,                    1.2,                 1.2061,                 1.2733,                 1.5284,                  1.199,                0.67639,                0.56343,                0.61974,                0.41979,                 1.1383,                 1.0771,                 1.1994,                 1.2598,                 1.3463,                 1.1925,              0.0055846,              0.0055846,              0.0055846
                    226,                 1.1033,                 1.1861,                 1.1998,                 1.2787,                 1.5142,                 1.1955,                0.67848,                 0.5632,                0.61952,                0.41983,                 1.1382,                 1.0767,                 1.1993,                 1.2595,                 1.3461,                 1.1922,              0.0055648,              0.0055648,              0.0055648
                    227,                 1.1024,                 1.1944,                 1.2019,                 1.2704,                 1.5201,                 1.1936,                0.68034,                0.56316,                0.61967,                0.41988,                 1.1382,                 1.0762,                 1.1992,                  1.259,                 1.3463,                 1.1921,               0.005545,               0.005545,               0.005545
                    228,                 1.1078,                 1.1865,                 1.2027,                 1.2768,                 1.5084,                  1.201,                0.68175,                0.56311,                0.61988,                0.42005,                 1.1383,                 1.0755,                 1.1993,                 1.2586,                 1.3466,                 1.1921,              0.0055252,              0.0055252,              0.0055252
                    229,                 1.0972,                 1.1728,                 1.1963,                 1.2706,                 1.4889,                 1.1937,                0.68397,                0.56277,                0.62025,                0.42039,                 1.1381,                 1.0749,                 1.1992,                 1.2583,                 1.3459,                 1.1921,              0.0055054,              0.0055054,              0.0055054
                    230,                 1.0991,                 1.1904,                 1.2024,                 1.2718,                 1.5012,                 1.1974,                0.68531,                0.56174,                0.62049,                0.42051,                 1.1381,                 1.0742,                 1.1991,                 1.2585,                 1.3454,                  1.192,              0.0054856,              0.0054856,              0.0054856
                    231,                  1.103,                 1.1956,                 1.2024,                 1.2759,                 1.5203,                 1.1994,                0.68251,                0.56338,                0.62069,                0.42074,                  1.138,                 1.0736,                 1.1989,                 1.2573,                 1.3469,                 1.1911,              0.0054658,              0.0054658,              0.0054658
                    232,                 1.1072,                 1.1885,                 1.2059,                 1.2694,                 1.5075,                 1.2004,                0.67987,                0.56515,                0.62115,                0.42083,                 1.1381,                 1.0733,                 1.1989,                 1.2578,                  1.346,                 1.1912,               0.005446,               0.005446,               0.005446
                    233,                 1.1016,                 1.1828,                 1.2016,                 1.2743,                 1.5016,                  1.198,                 0.6851,                0.56333,                0.62097,                0.42076,                 1.1379,                 1.0729,                 1.1987,                 1.2574,                 1.3454,                  1.191,              0.0054262,              0.0054262,              0.0054262
                    234,                 1.1029,                  1.189,                 1.2026,                 1.2799,                  1.514,                 1.1969,                0.68594,                0.56291,                0.62114,                0.42075,                 1.1378,                 1.0725,                 1.1987,                 1.2571,                 1.3455,                 1.1905,              0.0054064,              0.0054064,              0.0054064
                    235,                   1.11,                 1.1687,                 1.2016,                 1.2912,                 1.4876,                  1.199,                0.68635,                0.56247,                0.62139,                0.42096,                 1.1378,                 1.0719,                 1.1987,                 1.2569,                 1.3449,                 1.1905,              0.0053866,              0.0053866,              0.0053866
                    236,                 1.1083,                 1.1987,                  1.202,                 1.2855,                 1.5237,                 1.1989,                0.68651,                0.56179,                0.62161,                0.42099,                 1.1377,                 1.0715,                 1.1988,                 1.2561,                 1.3453,                 1.1899,              0.0053668,              0.0053668,              0.0053668
                    237,                 1.0929,                 1.1792,                 1.1975,                 1.2639,                 1.4903,                 1.1969,                0.68742,                0.56139,                0.62205,                0.42117,                 1.1375,                 1.0711,                 1.1987,                 1.2556,                 1.3451,                 1.1898,               0.005347,               0.005347,               0.005347
                    238,                 1.0995,                 1.1774,                 1.1991,                 1.2681,                 1.4976,                 1.1944,                0.68949,                0.56113,                0.62238,                0.42132,                 1.1374,                 1.0708,                 1.1986,                  1.256,                 1.3438,                 1.1903,              0.0053272,              0.0053272,              0.0053272
                    239,                 1.0964,                 1.1675,                 1.1966,                  1.266,                 1.4844,                 1.1954,                0.68923,                0.56174,                0.62252,                0.42157,                 1.1375,                   1.07,                 1.1986,                 1.2553,                 1.3447,                 1.1897,              0.0053074,              0.0053074,              0.0053074
                    240,                 1.0987,                 1.1775,                 1.2046,                 1.2676,                  1.491,                 1.1999,                0.68859,                0.56133,                0.62235,                0.42148,                 1.1374,                 1.0696,                 1.1984,                 1.2544,                 1.3458,                 1.1894,              0.0052876,              0.0052876,              0.0052876
                    241,                 1.0935,                 1.1744,                  1.199,                  1.255,                 1.4921,                 1.1924,                0.68657,                0.56476,                0.62277,                0.42155,                 1.1373,                 1.0691,                 1.1983,                 1.2547,                 1.3455,                 1.1898,              0.0052678,              0.0052678,              0.0052678
                    242,                 1.1053,                 1.1802,                 1.2018,                 1.2824,                 1.5037,                 1.1964,                 0.6838,                 0.5688,                0.62307,                0.42163,                 1.1373,                 1.0687,                 1.1983,                  1.255,                 1.3449,                 1.1896,               0.005248,               0.005248,               0.005248
                    243,                 1.0995,                 1.1714,                  1.197,                 1.2788,                 1.4869,                 1.1959,                0.68909,                0.56512,                0.62338,                0.42186,                 1.1372,                 1.0684,                 1.1982,                 1.2559,                 1.3425,                   1.19,              0.0052282,              0.0052282,              0.0052282
                    244,                 1.0901,                 1.1527,                 1.1904,                 1.2675,                 1.4628,                 1.1898,                0.68306,                0.57102,                0.62403,                0.42205,                 1.1373,                 1.0678,                 1.1983,                 1.2558,                 1.3418,                 1.1904,              0.0052084,              0.0052084,              0.0052084
                    245,                  1.096,                 1.1592,                 1.1939,                 1.2706,                 1.4775,                 1.1888,                0.68479,                 0.5708,                0.62403,                0.42192,                 1.1373,                 1.0675,                 1.1982,                 1.2558,                 1.3412,                   1.19,              0.0051886,              0.0051886,              0.0051886
                    246,                 1.0958,                 1.1629,                  1.196,                  1.268,                 1.4726,                 1.1909,                0.68668,                0.56917,                0.62409,                0.42197,                 1.1373,                 1.0672,                  1.198,                 1.2556,                 1.3409,                   1.19,              0.0051688,              0.0051688,              0.0051688
                    247,                 1.0985,                  1.167,                 1.1977,                 1.2747,                 1.4884,                 1.1955,                0.68961,                0.56776,                 0.6244,                0.42202,                 1.1372,                 1.0669,                 1.1978,                  1.256,                 1.3402,                 1.1899,               0.005149,               0.005149,               0.005149
                    248,                 1.0969,                 1.1656,                 1.1907,                 1.2733,                 1.4898,                  1.187,                0.68717,                0.56878,                0.62456,                0.42209,                 1.1371,                 1.0668,                 1.1976,                 1.2564,                 1.3394,                 1.1901,              0.0051292,              0.0051292,              0.0051292
                    249,                 1.0977,                 1.1543,                 1.1953,                  1.273,                 1.4747,                   1.19,                  0.681,                0.57284,                0.62467,                0.42213,                 1.1372,                 1.0667,                 1.1976,                 1.2561,                 1.3399,                 1.1897,              0.0051094,              0.0051094,              0.0051094
                    250,                 1.0883,                 1.1489,                 1.1939,                 1.2577,                 1.4659,                 1.1931,                0.67867,                0.57474,                0.62483,                0.42209,                 1.1371,                 1.0665,                 1.1975,                 1.2562,                 1.3392,                 1.1894,              0.0050896,              0.0050896,              0.0050896
                    251,                  1.091,                 1.1539,                 1.1908,                  1.257,                 1.4753,                 1.1874,                0.67915,                0.57304,                0.62478,                0.42212,                 1.1371,                 1.0664,                 1.1974,                 1.2559,                 1.3402,                 1.1888,              0.0050698,              0.0050698,              0.0050698
                    252,                 1.0916,                   1.16,                 1.1928,                 1.2563,                  1.484,                 1.1866,                0.68293,                0.57146,                0.62514,                0.42219,                 1.1371,                 1.0663,                 1.1973,                 1.2558,                   1.34,                 1.1876,                0.00505,                0.00505,                0.00505
                    253,                 1.0885,                 1.1488,                 1.1873,                 1.2678,                 1.4652,                 1.1842,                0.68517,                0.57049,                0.62521,                0.42224,                 1.1373,                 1.0661,                 1.1975,                 1.2564,                 1.3392,                 1.1879,              0.0050302,              0.0050302,              0.0050302
                    254,                 1.0859,                 1.1607,                 1.1907,                 1.2591,                 1.4807,                 1.1864,                0.68602,                0.56935,                 0.6251,                0.42231,                 1.1372,                 1.0659,                 1.1973,                 1.2559,                 1.3388,                 1.1875,              0.0050104,              0.0050104,              0.0050104
                    255,                 1.0926,                 1.1584,                 1.1944,                 1.2608,                 1.4756,                 1.1897,                 0.6825,                0.57106,                0.62543,                0.42236,                 1.1371,                 1.0656,                 1.1972,                  1.257,                 1.3367,                 1.1882,              0.0049906,              0.0049906,              0.0049906
                    256,                 1.0811,                 1.1444,                 1.1872,                  1.261,                 1.4607,                 1.1856,                0.68481,                0.56977,                0.62539,                0.42245,                 1.1371,                 1.0653,                 1.1972,                  1.257,                 1.3367,                 1.1881,              0.0049708,              0.0049708,              0.0049708
                    257,                 1.0841,                 1.1453,                 1.1844,                 1.2586,                 1.4684,                 1.1825,                0.68513,                0.57014,                0.62619,                0.42248,                  1.137,                 1.0651,                  1.197,                 1.2566,                 1.3369,                 1.1878,               0.004951,               0.004951,               0.004951
                    258,                 1.0875,                 1.1634,                 1.1954,                 1.2604,                 1.4736,                 1.1915,                0.68532,                0.56953,                0.62621,                 0.4225,                 1.1368,                 1.0649,                 1.1969,                 1.2561,                 1.3379,                 1.1871,              0.0049312,              0.0049312,              0.0049312
                    259,                  1.076,                 1.1417,                 1.1883,                  1.241,                 1.4629,                 1.1819,                0.68729,                0.56915,                0.62636,                0.42241,                 1.1366,                 1.0647,                 1.1967,                 1.2559,                 1.3379,                 1.1869,              0.0049114,              0.0049114,              0.0049114
                    260,                 1.0867,                   1.15,                 1.1943,                 1.2619,                 1.4558,                 1.1898,                0.68897,                0.56852,                0.62635,                0.42253,                 1.1365,                 1.0646,                 1.1966,                 1.2563,                 1.3371,                 1.1872,              0.0048916,              0.0048916,              0.0048916
                    261,                  1.087,                 1.1447,                 1.1839,                 1.2656,                 1.4677,                 1.1828,                0.68711,                0.56899,                0.62617,                0.42275,                 1.1365,                 1.0644,                 1.1965,                 1.2562,                 1.3371,                 1.1872,              0.0048718,              0.0048718,              0.0048718
                    262,                  1.087,                 1.1363,                 1.1861,                 1.2628,                 1.4376,                 1.1833,                0.68664,                0.56874,                0.62622,                 0.4229,                 1.1365,                 1.0641,                 1.1966,                 1.2565,                 1.3364,                 1.1876,               0.004852,               0.004852,               0.004852
                    263,                   1.08,                 1.1403,                  1.186,                  1.261,                 1.4475,                 1.1862,                0.68741,                0.56801,                0.62635,                0.42307,                 1.1365,                 1.0638,                 1.1964,                 1.2563,                 1.3362,                 1.1874,              0.0048322,              0.0048322,              0.0048322
                    264,                 1.0826,                 1.1455,                  1.188,                  1.262,                 1.4581,                 1.1871,                0.68903,                0.56764,                0.62632,                0.42304,                 1.1363,                 1.0637,                 1.1963,                 1.2565,                 1.3358,                 1.1876,              0.0048124,              0.0048124,              0.0048124
                    265,                 1.0782,                 1.1307,                  1.183,                 1.2553,                  1.441,                 1.1828,                 0.6874,                0.56741,                0.62626,                0.42315,                 1.1362,                 1.0633,                 1.1961,                 1.2565,                 1.3356,                 1.1877,              0.0047926,              0.0047926,              0.0047926
                    266,                 1.0794,                  1.132,                  1.184,                 1.2517,                  1.444,                 1.1825,                0.68803,                0.56705,                0.62578,                 0.4233,                 1.1363,                 1.0632,                 1.1961,                 1.2566,                 1.3357,                 1.1876,              0.0047728,              0.0047728,              0.0047728
                    267,                 1.0784,                 1.1324,                 1.1831,                 1.2577,                 1.4477,                 1.1858,                0.68834,                0.56639,                0.62597,                0.42334,                 1.1361,                 1.0631,                  1.196,                 1.2569,                 1.3348,                 1.1881,               0.004753,               0.004753,               0.004753
                    268,                 1.0841,                 1.1424,                 1.1892,                 1.2602,                 1.4584,                 1.1834,                0.68874,                0.56613,                 0.6263,                0.42365,                  1.136,                 1.0627,                  1.196,                 1.2572,                 1.3329,                 1.1882,              0.0047332,              0.0047332,              0.0047332
                    269,                 1.0737,                 1.1261,                 1.1864,                 1.2567,                 1.4351,                 1.1843,                0.68835,                0.56638,                 0.6265,                0.42383,                  1.136,                 1.0623,                  1.196,                 1.2569,                 1.3333,                  1.188,              0.0047134,              0.0047134,              0.0047134
                    270,                 1.0809,                  1.129,                 1.1851,                 1.2582,                 1.4432,                 1.1811,                0.69015,                0.56467,                0.62666,                0.42382,                  1.136,                  1.062,                 1.1959,                 1.2575,                 1.3318,                 1.1884,              0.0046936,              0.0046936,              0.0046936
                    271,                 1.0742,                 1.1271,                 1.1867,                 1.2464,                 1.4294,                 1.1826,                0.69183,                0.56434,                0.62679,                0.42389,                  1.136,                 1.0616,                 1.1959,                  1.257,                 1.3319,                 1.1882,              0.0046738,              0.0046738,              0.0046738
                    272,                 1.0808,                 1.1398,                 1.1897,                 1.2632,                 1.4463,                 1.1896,                0.69177,                  0.565,                0.62683,                0.42394,                  1.136,                 1.0615,                  1.196,                 1.2567,                 1.3318,                 1.1881,               0.004654,               0.004654,               0.004654
                    273,                 1.0667,                 1.1242,                 1.1818,                 1.2446,                 1.4322,                 1.1797,                0.69334,                0.56503,                0.62697,                0.42403,                 1.1358,                 1.0613,                 1.1959,                  1.257,                  1.331,                 1.1886,              0.0046342,              0.0046342,              0.0046342
                    274,                 1.0827,                 1.1226,                 1.1832,                 1.2591,                 1.4308,                 1.1817,                0.69303,                0.56516,                0.62708,                0.42396,                 1.1356,                 1.0611,                 1.1956,                 1.2572,                 1.3301,                 1.1886,              0.0046144,              0.0046144,              0.0046144
                    275,                 1.0722,                 1.1255,                  1.178,                 1.2464,                  1.432,                 1.1751,                0.69354,                 0.5657,                 0.6273,                0.42407,                 1.1355,                  1.061,                 1.1955,                 1.2569,                 1.3298,                  1.188,              0.0045946,              0.0045946,              0.0045946
                    276,                 1.0681,                 1.1143,                 1.1743,                 1.2459,                 1.4226,                 1.1731,                0.69389,                0.56554,                0.62744,                0.42419,                 1.1354,                 1.0608,                 1.1954,                 1.2565,                 1.3308,                 1.1875,              0.0045748,              0.0045748,              0.0045748
                    277,                 1.0835,                 1.1368,                 1.1863,                 1.2565,                 1.4531,                 1.1802,                0.69002,                0.56587,                0.62748,                0.42433,                 1.1351,                 1.0607,                  1.195,                 1.2565,                 1.3306,                 1.1876,               0.004555,               0.004555,               0.004555
                    278,                 1.0772,                 1.1138,                 1.1825,                 1.2503,                 1.4262,                 1.1779,                0.68983,                0.56635,                0.62779,                0.42448,                 1.1351,                 1.0604,                 1.1951,                 1.2563,                  1.331,                 1.1872,              0.0045352,              0.0045352,              0.0045352
                    279,                 1.0781,                   1.12,                 1.1817,                  1.257,                 1.4347,                 1.1789,                0.69055,                0.56652,                0.62784,                 0.4246,                 1.1351,                 1.0602,                  1.195,                 1.2565,                 1.3306,                  1.187,              0.0045154,              0.0045154,              0.0045154
                    280,                 1.0718,                 1.1147,                 1.1808,                 1.2473,                 1.4181,                 1.1801,                 0.6881,                  0.569,                0.62799,                0.42478,                  1.135,                 1.0601,                  1.195,                 1.2566,                 1.3307,                 1.1866,              0.0044956,              0.0044956,              0.0044956
                    281,                 1.0669,                 1.1049,                 1.1798,                 1.2396,                 1.4051,                 1.1781,                0.68578,                0.56988,                  0.628,                0.42484,                 1.1349,                   1.06,                 1.1947,                 1.2566,                 1.3297,                 1.1869,              0.0044758,              0.0044758,              0.0044758
                    282,                 1.0756,                 1.1143,                 1.1801,                 1.2518,                 1.4223,                  1.176,                 0.6835,                0.57133,                 0.6283,                0.42508,                 1.1347,                 1.0596,                 1.1946,                 1.2561,                   1.33,                 1.1867,               0.004456,               0.004456,               0.004456
                    283,                 1.0737,                 1.1162,                 1.1773,                 1.2549,                 1.4303,                 1.1783,                0.68414,                0.57195,                0.62841,                0.42512,                 1.1345,                 1.0595,                 1.1944,                 1.2557,                 1.3308,                  1.186,              0.0044362,              0.0044362,              0.0044362
                    284,                 1.0682,                 1.1069,                 1.1765,                 1.2501,                 1.4219,                 1.1794,                0.68349,                 0.5728,                0.62878,                0.42508,                 1.1344,                 1.0594,                 1.1944,                 1.2555,                 1.3307,                 1.1859,              0.0044164,              0.0044164,              0.0044164
                    285,                 1.0621,                 1.1027,                 1.1763,                 1.2374,                  1.416,                 1.1763,                0.68495,                0.57232,                0.62895,                0.42521,                 1.1344,                 1.0592,                 1.1944,                  1.256,                 1.3293,                 1.1864,              0.0043966,              0.0043966,              0.0043966
                    286,                 1.0637,                 1.1019,                 1.1784,                 1.2371,                 1.4162,                 1.1749,                0.68845,                0.57105,                0.62885,                 0.4253,                 1.1344,                 1.0591,                 1.1945,                 1.2564,                 1.3287,                 1.1865,              0.0043768,              0.0043768,              0.0043768
                    287,                 1.0625,                  1.108,                 1.1773,                 1.2359,                 1.4166,                 1.1762,                0.69082,                0.57024,                0.62918,                0.42554,                 1.1343,                  1.059,                 1.1943,                 1.2561,                 1.3286,                 1.1867,               0.004357,               0.004357,               0.004357
                    288,                 1.0572,                 1.0961,                 1.1732,                 1.2292,                  1.398,                 1.1732,                0.69167,                0.57106,                0.62929,                0.42578,                 1.1343,                 1.0587,                 1.1944,                 1.2563,                 1.3278,                  1.187,              0.0043372,              0.0043372,              0.0043372
                    289,                 1.0559,                 1.1006,                 1.1738,                 1.2363,                 1.3997,                 1.1735,                0.69546,                0.56855,                0.62968,                0.42604,                 1.1342,                 1.0584,                 1.1943,                 1.2562,                 1.3281,                 1.1872,              0.0043174,              0.0043174,              0.0043174
                    290,                 1.0586,                 1.1033,                 1.1767,                 1.2372,                 1.4035,                 1.1792,                0.69504,                0.56881,                0.62976,                0.42607,                 1.1342,                 1.0581,                 1.1943,                 1.2564,                  1.328,                 1.1874,              0.0042976,              0.0042976,              0.0042976
                    291,                 1.0667,                 1.1127,                 1.1781,                 1.2397,                   1.43,                 1.1775,                0.69609,                0.56754,                0.63002,                 0.4264,                 1.1341,                  1.058,                 1.1942,                 1.2562,                  1.328,                  1.187,              0.0042778,              0.0042778,              0.0042778
                    292,                 1.0617,                 1.0964,                 1.1732,                 1.2329,                 1.4058,                 1.1723,                 0.6971,                0.56739,                0.63039,                0.42655,                 1.1341,                 1.0578,                 1.1942,                 1.2558,                 1.3287,                 1.1869,               0.004258,               0.004258,               0.004258
                    293,                 1.0637,                 1.1041,                 1.1757,                 1.2397,                  1.414,                 1.1756,                0.69665,                0.56785,                0.63032,                 0.4266,                  1.134,                 1.0576,                 1.1941,                 1.2558,                 1.3285,                 1.1869,              0.0042382,              0.0042382,              0.0042382
                    294,                 1.0571,                 1.1056,                 1.1761,                 1.2276,                 1.4196,                 1.1755,                0.69947,                0.56638,                0.63054,                0.42672,                  1.134,                 1.0575,                 1.1939,                 1.2558,                 1.3282,                 1.1867,              0.0042184,              0.0042184,              0.0042184
                    295,                 1.0562,                 1.0944,                 1.1722,                 1.2242,                 1.3922,                 1.1729,                0.69738,                0.56723,                0.63083,                0.42691,                 1.1341,                 1.0573,                 1.1939,                 1.2557,                 1.3274,                 1.1866,              0.0041986,              0.0041986,              0.0041986
                    296,                 1.0634,                 1.1011,                 1.1768,                 1.2354,                 1.3971,                 1.1791,                0.70012,                0.56534,                0.63091,                0.42707,                 1.1341,                  1.057,                 1.1939,                 1.2559,                 1.3271,                 1.1871,              0.0041788,              0.0041788,              0.0041788
                    297,                 1.0592,                 1.0962,                 1.1749,                 1.2299,                  1.394,                 1.1731,                0.69982,                0.56672,                0.63171,                0.42738,                 1.1341,                 1.0569,                 1.1937,                 1.2558,                 1.3268,                 1.1868,               0.004159,               0.004159,               0.004159
                    298,                 1.0528,                 1.0834,                 1.1709,                 1.2282,                 1.3835,                 1.1726,                0.69741,                0.56813,                0.63173,                0.42745,                  1.134,                 1.0568,                 1.1936,                 1.2557,                 1.3262,                 1.1868,              0.0041392,              0.0041392,              0.0041392
                    299,                 1.0572,                 1.0898,                  1.171,                 1.2304,                 1.4073,                 1.1676,                0.69686,                0.56905,                0.63192,                0.42752,                 1.1338,                 1.0569,                 1.1933,                 1.2557,                 1.3264,                 1.1866,              0.0041194,              0.0041194,              0.0041194
                    300,                 1.0565,                 1.0903,                 1.1682,                 1.2299,                 1.3967,                 1.1706,                 0.6947,                0.57046,                0.63187,                0.42747,                 1.1339,                 1.0566,                 1.1934,                 1.2558,                 1.3267,                 1.1864,              0.0040996,              0.0040996,              0.0040996
                    301,                 1.0618,                 1.0986,                 1.1737,                 1.2358,                 1.4135,                 1.1726,                0.69571,                0.56977,                0.63194,                0.42744,                 1.1339,                 1.0565,                 1.1933,                 1.2561,                 1.3264,                 1.1869,              0.0040798,              0.0040798,              0.0040798
                    302,                 1.0622,                 1.0988,                 1.1717,                 1.2339,                 1.4014,                  1.173,                0.69334,                0.57109,                0.63203,                0.42764,                 1.1338,                 1.0565,                 1.1932,                 1.2562,                 1.3266,                 1.1865,                0.00406,                0.00406,                0.00406
                    303,                 1.0663,                 1.0899,                 1.1752,                  1.243,                 1.3918,                 1.1744,                0.69275,                0.57069,                0.63214,                0.42777,                 1.1339,                 1.0564,                 1.1931,                 1.2562,                 1.3264,                 1.1866,              0.0040402,              0.0040402,              0.0040402
                    304,                  1.058,                 1.0809,                 1.1735,                 1.2357,                 1.3871,                 1.1718,                0.69281,                0.57049,                0.63133,                0.42777,                 1.1338,                 1.0564,                 1.1929,                 1.2561,                 1.3263,                 1.1862,              0.0040204,              0.0040204,              0.0040204
                    305,                 1.0466,                 1.0653,                  1.162,                 1.2307,                 1.3619,                 1.1655,                0.69487,                0.56978,                0.63141,                0.42782,                 1.1338,                 1.0562,                  1.193,                 1.2562,                 1.3261,                 1.1863,              0.0040006,              0.0040006,              0.0040006
                    306,                 1.0534,                 1.0795,                 1.1656,                 1.2213,                 1.3786,                 1.1618,                 0.6962,                0.56951,                0.63141,                0.42788,                 1.1338,                 1.0561,                 1.1929,                 1.2566,                 1.3257,                 1.1865,              0.0039808,              0.0039808,              0.0039808
                    307,                 1.0609,                 1.0887,                 1.1692,                 1.2366,                 1.3941,                 1.1683,                0.69642,                0.56993,                0.63159,                0.42819,                 1.1338,                  1.056,                  1.193,                  1.257,                 1.3248,                 1.1867,               0.003961,               0.003961,               0.003961
                    308,                 1.0565,                 1.0721,                 1.1684,                 1.2292,                 1.3789,                 1.1658,                0.69781,                0.56791,                0.63223,                0.42824,                 1.1339,                 1.0559,                 1.1929,                 1.2569,                 1.3242,                 1.1868,              0.0039412,              0.0039412,              0.0039412
                    309,                 1.0534,                 1.0828,                 1.1699,                 1.2346,                 1.3914,                 1.1704,                0.69532,                0.57003,                0.63248,                0.42834,                 1.1338,                 1.0557,                 1.1929,                 1.2565,                 1.3245,                 1.1865,              0.0039214,              0.0039214,              0.0039214
                    310,                 1.0548,                 1.0713,                 1.1667,                 1.2317,                 1.3797,                 1.1679,                0.69659,                0.56887,                0.63273,                0.42829,                 1.1338,                 1.0555,                 1.1928,                 1.2566,                 1.3241,                 1.1868,              0.0039016,              0.0039016,              0.0039016
                    311,                 1.0548,                 1.0747,                 1.1719,                 1.2253,                 1.3727,                 1.1686,                0.69564,                0.56983,                0.63288,                0.42841,                 1.1336,                 1.0553,                 1.1926,                 1.2567,                  1.324,                 1.1866,              0.0038818,              0.0038818,              0.0038818
                    312,                 1.0509,                 1.0708,                 1.1657,                 1.2183,                 1.3732,                 1.1664,                0.70115,                0.56726,                0.63299,                0.42858,                 1.1336,                 1.0552,                 1.1926,                 1.2568,                 1.3238,                 1.1869,               0.003862,               0.003862,               0.003862
                    313,                 1.0562,                 1.0732,                 1.1688,                  1.241,                 1.3801,                  1.171,                0.70234,                0.56583,                0.63317,                0.42862,                 1.1335,                  1.055,                 1.1925,                 1.2563,                  1.324,                 1.1864,              0.0038422,              0.0038422,              0.0038422
